End_Time,Region,Site,Sum_Volume,Avg_Volume
20250303020000,NCITY,1007,32,0.2
20250303020000,SCITY,6,155,1.25
20250303020000,SCITY,7,84,0.125
20250303020000,SCITY,8,114,0.25
20250303020000,SCITY,14,12,0.0
20250303020000,SCITY,22,200,0.40625
20250303020000,SCITY,24,570,7.666666666666667
20250303020000,SCITY,25,311,1.8333333333333333
20250303020000,SCITY,33,217,1.6666666666666667
20250303020000,SCITY,34,269,0.8333333333333334
20250303020000,SCITY,35,622,1.9583333333333333
20250303020000,SCITY,38,319,2.4444444444444446
20250303020000,SCITY,46,199,2.1666666666666665
20250303020000,SCITY,52,1,0.0
20250303020000,SCITY,53,122,0.4375
20250303020000,SCITY,54,257,0.8
20250303020000,SCITY,70,253,4.0
20250303020000,SCITY,77,108,0.75
20250303020000,SCITY,81,323,0.65625
20250303020000,SCITY,82,166,0.5
20250303020000,SCITY,83,133,0.375
20250303020000,SCITY,84,105,0.20833333333333334
20250303020000,SCITY,85,143,1.0
20250303020000,SCITY,92,15,1.0
20250303020000,SCITY,93,20,0.0
20250303020000,SCITY,97,125,0.5833333333333334
20250303020000,SCITY,98,100,0.25
20250303020000,SCITY,103,139,0.36363636363636365
20250303020000,SCITY,104,210,0.7222222222222222
20250303020000,SCITY,111,65,0.16666666666666666
20250303020000,SCITY,112,121,0.7777777777777778
20250303020000,SCITY,113,55,0.2857142857142857
20250303020000,SCITY,114,86,0.4
20250303020000,SCITY,117,49,0.08333333333333333
20250303020000,SCITY,118,159,0.4166666666666667
20250303020000,SCITY,123,43,0.6
20250303020000,SCITY,126,357,3.857142857142857
20250303020000,SCITY,133,116,1.0
20250303020000,SCITY,134,72,0.375
20250303020000,SCITY,137,7,0.0
20250303020000,SCITY,139,86,0.15625
20250303020000,SCITY,142,462,2.6153846153846154
20250303020000,SCITY,147,157,0.75
20250303020000,SCITY,153,131,0.47368421052631576
20250303020000,SCITY,155,124,1.0
20250303020000,SCITY,157,230,0.6666666666666666
20250303020000,SCITY,158,259,0.6666666666666666
20250303020000,SCITY,160,63,0.42857142857142855
20250303020000,SCITY,163,188,0.5416666666666666
20250303020000,SCITY,164,234,0.6666666666666666
20250303020000,SCITY,165,97,0.8571428571428571
20250303020000,SCITY,167,41,0.5
20250303020000,SCITY,170,72,0.125
20250303020000,SCITY,173,442,8.75
20250303020000,SCITY,174,184,0.7692307692307693
20250303020000,SCITY,175,148,0.8888888888888888
20250303020000,SCITY,187,121,0.2916666666666667
20250303020000,SCITY,192,652,5.888888888888889
20250303020000,SCITY,205,0,0.0
20250303020000,SCITY,218,0,0.0
20250303020000,SCITY,236,0,0.0
20250303020000,SCITY,243,0,0.0
20250303020000,SCITY,257,3,0.0
20250303020000,SCITY,258,0,0.0
20250303020000,SCITY,260,0,0.0
20250303020000,SCITY,268,9,0.0
20250303020000,SCITY,275,0,0.0
20250303020000,SCITY,276,0,0.0
20250303020000,SCITY,280,214,1.0833333333333333
20250303020000,SCITY,295,231,3.4
20250303020000,SCITY,297,0,0.0
20250303020000,SCITY,302,113,0.3333333333333333
20250303020000,SCITY,311,83,0.16666666666666666
20250303020000,SCITY,312,70,0.20833333333333334
20250303020000,SCITY,324,121,1.6
20250303020000,SCITY,330,0,0.0
20250303020000,SCITY,342,0,0.0
20250303020000,SCITY,362,0,0.0
20250303020000,SCITY,366,192,2.1666666666666665
20250303020000,SCITY,367,391,1.2083333333333333
20250303020000,SCITY,368,200,0.6521739130434783
20250303020000,SCITY,369,214,0.5
20250303020000,SCITY,378,26,0.0
20250303020000,SCITY,383,123,0.2916666666666667
20250303020000,SCITY,387,0,0.0
20250303020000,SCITY,391,0,0.0
20250303020000,SCITY,394,124,1.0
20250303020000,SCITY,411,56,0.42857142857142855
20250303020000,SCITY,437,0,0.0
20250303020000,SCITY,441,56,0.25
20250303020000,SCITY,448,0,0.0
20250303020000,SCITY,462,109,0.2608695652173913
20250303020000,SCITY,465,26,0.05
20250303020000,SCITY,473,0,0.0
20250303020000,SCITY,479,0,0.0
20250303020000,SCITY,480,0,0.0
20250303020000,SCITY,490,42,0.125
20250303020000,SCITY,496,4,0.0
20250303020000,SCITY,504,62,0.75
20250303020000,SCITY,509,28,0.041666666666666664
20250303020000,SCITY,522,445,1.4583333333333333
20250303020000,SCITY,536,0,0.0
20250303020000,SCITY,576,5,0.0
20250303020000,SCITY,577,14,0.0
20250303020000,SCITY,583,22,0.5
20250303020000,SCITY,588,0,0.0
20250303020000,SCITY,598,1,0.0
20250303020000,SCITY,599,111,0.3333333333333333
20250303020000,SCITY,610,140,1.5
20250303020000,SCITY,613,23,0.0
20250303020000,SCITY,615,108,0.34782608695652173
20250303020000,SCITY,618,0,0.0
20250303020000,SCITY,620,3,0.0
20250303020000,SCITY,622,267,5.25
20250303020000,SCITY,623,54,0.125
20250303020000,SCITY,641,0,0.0
20250303020000,SCITY,642,0,0.0
20250303020000,SCITY,648,41,0.5
20250303020000,SCITY,650,46,0.08333333333333333
20250303020000,SCITY,653,0,0.0
20250303020000,SCITY,668,53,0.16666666666666666
20250303020000,SCITY,686,0,0.0
20250303020000,SCITY,693,58,1.0
20250303020000,SCITY,699,87,0.25
20250303020000,SCITY,706,4,0.0
20250303020000,SCITY,707,11,0.0
20250303020000,SCITY,720,164,0.5
20250303020000,SCITY,722,67,0.20833333333333334
20250303020000,SCITY,724,30,0.08333333333333333
20250303020000,SCITY,729,132,0.391304347826087
20250303020000,SCITY,733,150,1.0
20250303020000,SCITY,744,0,0.0
20250303020000,SCITY,751,0,0.0
20250303020000,SCITY,758,185,1.2
20250303020000,SCITY,759,0,0.0
20250303020000,SCITY,781,16,0.041666666666666664
20250303020000,SCITY,806,37,0.041666666666666664
20250303020000,SCITY,819,0,0.0
20250303020000,SCITY,844,5,0.0
20250303020000,SCITY,882,82,0.625
20250303020000,SCITY,883,30,0.08695652173913043
20250303020000,SCITY,891,36,0.2
20250303020000,SCITY,895,0,0.0
20250303020000,SCITY,933,144,3.6666666666666665
20250303020000,SCITY,940,0,0.0
20250303020000,SCITY,943,132,0.25
20250303020000,SCITY,944,154,1.0
20250303020000,SCITY,954,18,0.041666666666666664
20250303020000,SCITY,959,12,0.0
20250303020000,SCITY,960,4,0.0
20250303020000,SCITY,962,138,0.3125
20250303020000,SCITY,963,54,0.125
20250303020000,SCITY,967,86,0.3125
20250303020000,SCITY,968,118,0.2916666666666667
20250303020000,SCITY,990,50,0.16666666666666666
20250303020000,SCITY,6000,43,0.0
20250303020000,WCITY1,5,98,0.8333333333333334
20250303020000,WCITY1,23,94,0.30434782608695654
20250303020000,WCITY1,30,63,0.125
20250303020000,WCITY1,31,75,0.16666666666666666
20250303020000,WCITY1,42,244,1.5
20250303020000,WCITY1,45,87,0.16666666666666666
20250303020000,WCITY1,47,187,0.5
20250303020000,WCITY1,51,30,0.0
20250303020000,WCITY1,62,161,0.4583333333333333
20250303020000,WCITY1,69,68,0.6
20250303020000,WCITY1,71,155,0.4166666666666667
20250303020000,WCITY1,78,100,0.5
20250303020000,WCITY1,86,140,1.1111111111111112
20250303020000,WCITY1,87,58,0.125
20250303020000,WCITY1,88,35,0.0
20250303020000,WCITY1,100,62,0.125
20250303020000,WCITY1,101,45,0.4
20250303020000,WCITY1,105,171,0.4166666666666667
20250303020000,WCITY1,106,60,0.16666666666666666
20250303020000,WCITY1,124,103,0.21052631578947367
20250303020000,WCITY1,125,180,0.5416666666666666
20250303020000,WCITY1,130,73,0.20833333333333334
20250303020000,WCITY1,136,59,0.041666666666666664
20250303020000,WCITY1,151,206,0.6666666666666666
20250303020000,WCITY1,156,84,0.25
20250303020000,WCITY1,159,23,0.0
20250303020000,WCITY1,171,233,2.5714285714285716
20250303020000,WCITY1,172,410,1.0416666666666667
20250303020000,WCITY1,176,67,0.08695652173913043
20250303020000,WCITY1,177,43,0.0625
20250303020000,WCITY1,189,102,0.2916666666666667
20250303020000,WCITY1,209,141,1.5
20250303020000,WCITY1,210,0,0.0
20250303020000,WCITY1,216,85,1.2
20250303020000,WCITY1,238,0,0.0
20250303020000,WCITY1,261,46,0.125
20250303020000,WCITY1,262,12,0.0
20250303020000,WCITY1,279,159,0.5416666666666666
20250303020000,WCITY1,304,39,1.0
20250303020000,WCITY1,308,48,0.125
20250303020000,WCITY1,309,0,0.0
20250303020000,WCITY1,322,0,0.0
20250303020000,WCITY1,325,0,0.0
20250303020000,WCITY1,326,0,0.0
20250303020000,WCITY1,332,0,0.0
20250303020000,WCITY1,333,34,0.6666666666666666
20250303020000,WCITY1,343,57,0.16666666666666666
20250303020000,WCITY1,348,72,0.20833333333333334
20250303020000,WCITY1,372,85,0.25
20250303020000,WCITY1,379,175,1.8333333333333333
20250303020000,WCITY1,390,188,1.3
20250303020000,WCITY1,395,287,0.875
20250303020000,WCITY1,410,115,0.2916666666666667
20250303020000,WCITY1,412,0,0.0
20250303020000,WCITY1,422,222,0.5833333333333334
20250303020000,WCITY1,423,43,0.0
20250303020000,WCITY1,455,0,0.0
20250303020000,WCITY1,470,196,1.0
20250303020000,WCITY1,472,45,0.08333333333333333
20250303020000,WCITY1,483,0,0.0
20250303020000,WCITY1,484,77,0.375
20250303020000,WCITY1,486,180,0.5833333333333334
20250303020000,WCITY1,487,106,0.25
20250303020000,WCITY1,488,81,1.5
20250303020000,WCITY1,489,148,0.5
20250303020000,WCITY1,492,72,0.20833333333333334
20250303020000,WCITY1,498,30,0.041666666666666664
20250303020000,WCITY1,501,183,0.5
20250303020000,WCITY1,502,150,0.4583333333333333
20250303020000,WCITY1,503,145,0.375
20250303020000,WCITY1,515,158,0.4583333333333333
20250303020000,WCITY1,526,0,0.0
20250303020000,WCITY1,530,41,0.125
20250303020000,WCITY1,531,58,0.6
20250303020000,WCITY1,532,182,1.2222222222222223
20250303020000,WCITY1,533,149,0.5
20250303020000,WCITY1,540,87,0.125
20250303020000,WCITY1,544,37,0.03125
20250303020000,WCITY1,546,0,0.0
20250303020000,WCITY1,551,0,0.0
20250303020000,WCITY1,552,63,0.20833333333333334
20250303020000,WCITY1,553,80,0.25
20250303020000,WCITY1,554,0,0.0
20250303020000,WCITY1,561,0,0.0
20250303020000,WCITY1,568,0,0.0
20250303020000,WCITY1,573,94,0.2916666666666667
20250303020000,WCITY1,597,146,0.4583333333333333
20250303020000,WCITY1,606,0,0.0
20250303020000,WCITY1,629,153,2.75
20250303020000,WCITY1,637,39,0.08333333333333333
20250303020000,WCITY1,651,82,0.3
20250303020000,WCITY1,654,76,0.20833333333333334
20250303020000,WCITY1,664,78,1.0
20250303020000,WCITY1,667,168,0.5
20250303020000,WCITY1,676,90,1.2
20250303020000,WCITY1,679,223,0.625
20250303020000,WCITY1,680,50,0.6666666666666666
20250303020000,WCITY1,690,19,0.0
20250303020000,WCITY1,692,46,0.2222222222222222
20250303020000,WCITY1,694,18,0.0
20250303020000,WCITY1,709,45,0.5
20250303020000,WCITY1,738,139,0.375
20250303020000,WCITY1,742,58,0.75
20250303020000,WCITY1,748,14,0.0
20250303020000,WCITY1,752,33,0.125
20250303020000,WCITY1,753,0,0.0
20250303020000,WCITY1,756,135,0.3333333333333333
20250303020000,WCITY1,767,0,0.0
20250303020000,WCITY1,769,24,0.041666666666666664
20250303020000,WCITY1,771,165,0.5
20250303020000,WCITY1,791,56,0.125
20250303020000,WCITY1,800,22,0.2
20250303020000,WCITY1,811,14,0.041666666666666664
20250303020000,WCITY1,826,70,0.6666666666666666
20250303020000,WCITY1,838,193,0.625
20250303020000,WCITY1,857,80,0.16666666666666666
20250303020000,WCITY1,858,112,0.875
20250303020000,WCITY1,930,28,0.041666666666666664
20250303020000,WCITY1,931,28,0.5
20250303020000,WCITY1,945,27,0.03125
20250303020000,WCITY1,951,18,0.0
20250303020000,WCITY1,964,57,2.0
20250303020000,WCITY1,966,94,0.625
20250303020000,WCITY1,974,3,0.0
20250303020000,WCITY1,988,47,0.75
20250303020000,WCITY1,989,2,0.0
20250303020000,WCITY1,994,85,0.16666666666666666
20250303020000,WCITY1,995,35,0.08333333333333333
20250303020000,WCITY1,4082,121,0.16666666666666666
20250303030000,CCITY,1,13,0.03333333333333333
20250303030000,CCITY,2,234,0.5
20250303030000,CCITY,3,123,0.3333333333333333
20250303030000,CCITY,17,146,0.5
20250303030000,CCITY,19,36,0.09090909090909091
20250303030000,CCITY,20,210,0.6666666666666666
20250303030000,CCITY,26,377,0.875
20250303030000,CCITY,29,51,0.06451612903225806
20250303030000,CCITY,36,174,1.2222222222222223
20250303030000,CCITY,37,529,1.15625
20250303030000,CCITY,39,80,0.125
20250303030000,CCITY,48,338,3.0
20250303030000,CCITY,49,479,6.166666666666667
20250303030000,CCITY,50,203,5.333333333333333
20250303030000,CCITY,75,70,0.3333333333333333
20250303030000,CCITY,76,108,0.3333333333333333
20250303030000,CCITY,94,23,0.041666666666666664
20250303030000,CCITY,95,17,0.041666666666666664
20250303030000,CCITY,115,63,0.1875
20250303030000,CCITY,116,37,0.043478260869565216
20250303030000,CCITY,138,107,0.16666666666666666
20250303030000,CCITY,141,334,1.0833333333333333
20250303030000,CCITY,143,88,0.20833333333333334
20250303030000,CCITY,144,83,0.13636363636363635
20250303030000,CCITY,145,99,0.25
20250303030000,CCITY,146,139,0.21875
20250303030000,CCITY,152,341,2.4
20250303030000,CCITY,166,211,0.5416666666666666
20250303030000,CCITY,182,212,0.6666666666666666
20250303030000,CCITY,183,165,0.4166666666666667
20250303030000,CCITY,184,113,0.34782608695652173
20250303030000,CCITY,185,152,0.3333333333333333
20250303030000,CCITY,188,56,0.125
20250303030000,CCITY,190,297,0.8333333333333334
20250303030000,CCITY,191,7,0.0
20250303030000,CCITY,193,370,1.125
20250303030000,CCITY,196,352,0.78125
20250303030000,CCITY,197,375,1.125
20250303030000,CCITY,198,375,0.9354838709677419
20250303030000,CCITY,199,149,0.5
20250303030000,CCITY,200,188,1.6666666666666667
20250303030000,CCITY,201,372,0.90625
20250303030000,CCITY,202,209,0.4838709677419355
20250303030000,CCITY,203,112,0.375
20250303030000,CCITY,226,220,0.5357142857142857
20250303030000,CCITY,229,299,0.6875
20250303030000,CCITY,230,145,0.5217391304347826
20250303030000,CCITY,232,220,0.4838709677419355
20250303030000,CCITY,269,92,1.2
20250303030000,CCITY,272,518,6.833333333333333
20250303030000,CCITY,285,0,0.0
20250303030000,CCITY,288,123,2.25
20250303030000,CCITY,301,140,0.375
20250303030000,CCITY,305,366,15.0
20250303030000,CCITY,328,81,0.15625
20250303030000,CCITY,336,13,0.0
20250303030000,CCITY,351,134,0.3333333333333333
20250303030000,CCITY,352,133,0.3125
20250303030000,CCITY,354,99,0.20833333333333334
20250303030000,CCITY,355,179,0.4782608695652174
20250303030000,CCITY,356,157,0.4166666666666667
20250303030000,CCITY,360,81,0.20689655172413793
20250303030000,CCITY,370,55,0.13636363636363635
20250303030000,CCITY,402,8,0.0
20250303030000,CCITY,403,353,1.0833333333333333
20250303030000,CCITY,404,52,0.08333333333333333
20250303030000,CCITY,418,4,0.0
20250303030000,CCITY,419,153,0.2916666666666667
20250303030000,CCITY,420,167,0.8333333333333334
20250303030000,CCITY,421,153,2.75
20250303030000,CCITY,438,104,4.0
20250303030000,CCITY,439,75,0.16666666666666666
20250303030000,CCITY,454,99,0.2916666666666667
20250303030000,CCITY,513,134,0.28125
20250303030000,CCITY,559,5,0.0
20250303030000,CCITY,582,356,2.7
20250303030000,CCITY,612,0,0.0
20250303030000,CCITY,625,0,0.0
20250303030000,CCITY,628,58,2.0
20250303030000,CCITY,658,81,0.625
20250303030000,CCITY,660,204,0.7222222222222222
20250303030000,CCITY,662,15,0.0
20250303030000,CCITY,663,31,0.0625
20250303030000,CCITY,665,27,0.08333333333333333
20250303030000,CCITY,682,0,0.0
20250303030000,CCITY,710,20,0.2
20250303030000,CCITY,711,6,0.0
20250303030000,CCITY,725,0,0.0
20250303030000,CCITY,743,122,1.6
20250303030000,CCITY,760,174,0.5
20250303030000,CCITY,761,190,0.5909090909090909
20250303030000,CCITY,772,7,0.0
20250303030000,CCITY,773,74,0.20833333333333334
20250303030000,CCITY,775,4,0.0
20250303030000,CCITY,776,150,0.8
20250303030000,CCITY,777,32,0.08333333333333333
20250303030000,CCITY,778,5,0.0
20250303030000,CCITY,782,143,0.34375
20250303030000,CCITY,796,120,0.2903225806451613
20250303030000,CCITY,801,105,0.3333333333333333
20250303030000,CCITY,807,36,0.08333333333333333
20250303030000,CCITY,856,114,0.3181818181818182
20250303030000,CCITY,861,60,0.2
20250303030000,CCITY,868,183,0.6875
20250303030000,CCITY,870,155,0.375
20250303030000,CCITY,873,122,0.3333333333333333
20250303030000,CCITY,879,0,0.0
20250303030000,CCITY,893,29,0.0
20250303030000,CCITY,897,164,0.4166666666666667
20250303030000,CCITY,908,102,0.1935483870967742
20250303030000,CCITY,911,41,0.75
20250303030000,CCITY,919,65,0.22727272727272727
20250303030000,CCITY,920,69,0.22727272727272727
20250303030000,CCITY,921,256,0.625
20250303030000,CCITY,922,135,0.4583333333333333
20250303030000,CCITY,923,144,0.4782608695652174
20250303030000,CCITY,924,21,0.043478260869565216
20250303030000,CCITY,925,80,0.21739130434782608
20250303030000,CCITY,936,262,0.8333333333333334
20250303030000,CCITY,941,5,0.0
20250303030000,CCITY,956,6,0.0
20250303030000,CCITY,958,8,0.0
20250303030000,CCITY,975,3,0.0
20250303030000,CCITY,979,24,0.3333333333333333
20250303030000,CCITY,980,141,1.5
20250303030000,CCITY,1002,4,0.0
20250303030000,CCITY,1011,148,0.5
20250303030000,DCC1,120,76,0.25
20250303030000,DCC1,254,97,0.75
20250303030000,DCC1,281,0,0.0
20250303030000,DCC1,282,180,0.4583333333333333
20250303030000,DCC1,377,38,1.0
20250303030000,DCC1,396,99,0.34782608695652173
20250303030000,DCC1,399,138,0.3333333333333333
20250303030000,DCC1,428,22,0.041666666666666664
20250303030000,DCC1,468,54,0.3333333333333333
20250303030000,DCC1,494,21,0.0
20250303030000,DCC1,507,21,0.041666666666666664
20250303030000,DCC1,550,9,0.0
20250303030000,DCC1,563,9,0.0
20250303030000,DCC1,566,141,0.38461538461538464
20250303030000,DCC1,571,56,0.16666666666666666
20250303030000,DCC1,580,0,0.0
20250303030000,DCC1,585,0,0.0
20250303030000,DCC1,593,0,0.0
20250303030000,DCC1,616,18,0.0
20250303030000,DCC1,624,22,0.041666666666666664
20250303030000,DCC1,626,46,0.08333333333333333
20250303030000,DCC1,632,3,0.0
20250303030000,DCC1,633,15,0.0
20250303030000,DCC1,634,0,0.0
20250303030000,DCC1,635,0,0.0
20250303030000,DCC1,649,21,0.0
20250303030000,DCC1,670,0,0.0
20250303030000,DCC1,715,0,0.0
20250303030000,DCC1,716,38,0.4
20250303030000,DCC1,785,35,0.08333333333333333
20250303030000,DCC1,821,30,0.041666666666666664
20250303030000,DCC1,833,46,0.3333333333333333
20250303030000,DCC1,848,60,0.08333333333333333
20250303030000,DCC1,851,0,0.0
20250303030000,DCC1,853,0,0.0
20250303030000,DCC1,860,18,0.0
20250303030000,DCC1,862,5,0.0
20250303030000,DCC1,863,9,0.0
20250303030000,DCC1,864,0,0.0
20250303030000,DCC1,865,53,0.125
20250303030000,DCC1,866,13,0.0
20250303030000,DCC1,867,22,0.0
20250303030000,DCC1,874,0,0.0
20250303030000,DCC1,878,27,0.0
20250303030000,DCC1,898,107,0.2916666666666667
20250303030000,DCC1,899,46,0.08333333333333333
20250303030000,DCC1,900,84,0.25
20250303030000,DCC1,901,67,0.8333333333333334
20250303030000,DCC1,909,112,0.3333333333333333
20250303030000,DCC1,913,22,0.0625
20250303030000,DCC1,916,19,0.041666666666666664
20250303030000,DCC1,918,10,0.0
20250303030000,DCC1,934,25,0.3333333333333333
20250303030000,DCC1,935,24,0.041666666666666664
20250303030000,DCC1,942,0,0.0
20250303030000,DCC1,949,1,0.0
20250303030000,DCC1,961,25,2.0
20250303030000,DCC1,965,34,0.0
20250303030000,DCC1,983,159,0.5
20250303030000,DCC1,4010,118,0.2916666666666667
20250303030000,DCC1,4011,80,0.16666666666666666
20250303030000,DCC1,4012,71,0.16666666666666666
20250303030000,DCC1,4013,93,0.36363636363636365
20250303030000,DCC1,4014,123,0.4
20250303030000,DCC1,4015,102,0.5555555555555556
20250303030000,DCC1,4020,314,1.8333333333333333
20250303030000,DCC1,4025,55,1.0
20250303030000,DCC1,4029,113,0.5555555555555556
20250303030000,DCC1,4030,116,0.5454545454545454
20250303030000,DCC1,4031,5,0.0
20250303030000,DCC1,4035,200,0.375
20250303030000,DCC1,4036,3,0.0
20250303030000,DCC1,4037,6,0.0
20250303030000,DCC1,4038,144,0.5384615384615384
20250303030000,DCC1,4039,255,0.7916666666666666
20250303030000,DCC1,4040,140,0.4375
20250303030000,DCC1,4045,124,1.3333333333333333
20250303030000,DCC1,4047,115,2.0
20250303030000,DCC1,4048,107,0.25
20250303030000,DCC1,4049,4,0.0
20250303030000,DCC1,4050,13,0.0
20250303030000,DCC1,4051,113,1.0
20250303030000,DCC1,4052,31,0.041666666666666664
20250303030000,DCC1,4053,4,0.0
20250303030000,DCC1,4054,404,3.1
20250303030000,DCC1,4055,36,0.25
20250303030000,DCC1,4056,76,0.18181818181818182
20250303030000,DCC1,4057,53,0.0
20250303030000,DCC1,4058,56,0.2857142857142857
20250303030000,DCC1,4059,471,5.142857142857143
20250303030000,DCC1,4060,106,1.1666666666666667
20250303030000,DCC1,4061,53,0.6
20250303030000,DCC1,4063,7,0.0
20250303030000,DCC1,4064,128,0.25
20250303030000,DCC1,4065,133,0.20833333333333334
20250303030000,DCC1,4066,102,0.5
20250303030000,DCC1,4067,40,0.0
20250303030000,DCC1,4068,16,0.0
20250303030000,DCC1,4069,33,0.0
20250303030000,DCC1,4070,93,0.2916666666666667
20250303030000,DCC1,4071,892,1.9375
20250303030000,DCC1,4072,7,0.0
20250303030000,DCC1,4073,28,0.0
20250303030000,DCC1,4074,18,0.0
20250303030000,DCC1,4075,99,0.0625
20250303030000,DCC1,4076,49,0.11538461538461539
20250303030000,DCC1,4077,83,0.20833333333333334
20250303030000,DCC1,4079,37,0.0625
20250303030000,DCC1,4080,16,0.0
20250303030000,DCC1,4081,128,0.5625
20250303030000,IRE,745,78,0.3
20250303030000,IRE,938,28,0.4
20250303030000,IRE,1124,110,0.5454545454545454
20250303030000,IRE,2057,129,0.8571428571428571
20250303030000,IRE,4026,82,0.03125
20250303030000,IRE,4027,26,0.0
20250303030000,IRE,4028,18,0.16666666666666666
20250303030000,IRE,6001,109,0.4166666666666667
20250303030000,IRE,6002,109,0.5384615384615384
20250303030000,IRE,6003,103,0.3125
20250303030000,IRE,6004,72,0.3333333333333333
20250303030000,IRE,6005,85,0.20833333333333334
20250303030000,IRE,6006,75,0.18181818181818182
20250303030000,IRE,6007,56,0.2222222222222222
20250303030000,IRE,6008,86,0.125
20250303030000,IRE,6009,52,0.08333333333333333
20250303030000,IRE,6010,55,0.15384615384615385
20250303030000,IRE,6011,94,0.125
20250303030000,IRE,6013,21,0.0
20250303030000,IRE,6014,3,0.0
20250303030000,IRE,6015,12,0.0
20250303030000,IRE,6016,0,0.0
20250303030000,IRE,6017,63,0.42857142857142855
20250303030000,IRE,6019,80,0.5
20250303030000,IRE,6020,73,0.20833333333333334
20250303030000,IRE,6021,71,0.25
20250303030000,IRE,6022,91,0.16666666666666666
20250303030000,IRE,6023,81,0.16666666666666666
20250303030000,IRE,6024,76,0.25
20250303030000,IRE,6025,74,0.2857142857142857
20250303030000,IRE,6026,5,0.0
20250303030000,IRE,6027,102,0.25
20250303030000,IRE,6028,53,0.13043478260869565
20250303030000,IRE,6029,122,0.16129032258064516
20250303030000,IRE,6030,65,0.5714285714285714
20250303030000,IRE,6031,69,0.125
20250303030000,IRE,6032,78,0.125
20250303030000,IRE,6033,30,0.0
20250303030000,IRE,6034,60,0.125
20250303030000,IRE,6035,44,0.14285714285714285
20250303030000,IRE,6036,17,0.0
20250303030000,IRE,6038,22,0.14285714285714285
20250303030000,IRE,6039,35,0.0
20250303030000,IRE,6040,29,0.16666666666666666
20250303030000,IRE,6041,116,0.21428571428571427
20250303030000,IRE,6042,50,0.1111111111111111
20250303030000,IRE,6043,43,0.08333333333333333
20250303030000,IRE,6044,47,0.08333333333333333
20250303030000,IRE,6045,36,0.041666666666666664
20250303030000,IRE,6046,32,0.0
20250303030000,IRE,6047,43,0.041666666666666664
20250303030000,IRE,6048,672,2.0833333333333335
20250303030000,IRE,6049,27,0.0
20250303030000,IRE,6051,15,0.0
20250303030000,IRE,6052,63,0.125
20250303030000,IRE,6053,42,0.2
20250303030000,IRE,6054,122,0.25
20250303030000,IRE,6055,26,0.0
20250303030000,IRE,6056,37,0.0
20250303030000,IRE,6057,270,0.75
20250303030000,IRE,6058,26,0.0
20250303030000,IRE,6060,19,0.0
20250303030000,IRE,6061,17,0.0
20250303030000,IRE,6063,19,0.0
20250303030000,IRE,6064,17,0.0
20250303030000,IRE,6065,46,0.08333333333333333
20250303030000,IRE,6066,98,0.125
20250303030000,IRE,6067,14,0.0
20250303030000,IRE,6068,17,0.0
20250303030000,IRE,6069,18,0.0
20250303030000,IRE,6070,21,0.0
20250303030000,IRE,6072,16,0.0
20250303030000,IRE,6073,286,5.75
20250303030000,IRE,6074,20,0.0
20250303030000,IRE,6075,29,0.0
20250303030000,IRE,6076,29,0.16666666666666666
20250303030000,IRE,6077,28,0.0
20250303030000,IRE,6082,30,0.0
20250303030000,IRE,6083,17,0.0
20250303030000,IRE,6085,77,0.125
20250303030000,IRE,6087,78,0.08333333333333333
20250303030000,IRE,6088,166,0.6923076923076923
20250303030000,IRE,6089,21,0.0
20250303030000,IRE,6093,45,0.2857142857142857
20250303030000,IRE,6094,56,0.0625
20250303030000,IRE,6095,41,0.3333333333333333
20250303030000,IRE,6100,19,0.0
20250303030000,IRE,6101,31,0.0
20250303030000,IRE,6102,43,0.0
20250303030000,IRE,6103,51,0.1111111111111111
20250303030000,IRE,6104,27,0.0
20250303030000,IRE,6105,6,0.0
20250303030000,IRE,6109,105,0.8571428571428571
20250303030000,IRE,6111,6,0.0
20250303030000,IRE,6116,23,0.25
20250303030000,IRE,6119,17,0.0
20250303030000,IRE,6121,20,0.0
20250303030000,IRE,6126,20,0.0
20250303030000,IRE,6128,8,0.0
20250303030000,IRE,6130,3,0.0
20250303030000,IRE,6135,61,0.6
20250303030000,IRE,6138,3,0.0
20250303030000,IRE,6141,20,0.0
20250303030000,IRE,6144,95,0.20833333333333334
20250303030000,IRE,6146,27,0.041666666666666664
20250303030000,IRE,6148,20,0.0
20250303030000,IRE,6151,23,0.0
20250303030000,IRE,6154,2025,7.173913043478261
20250303030000,IRE,6158,27,0.3333333333333333
20250303030000,IRE,6160,29,0.0
20250303030000,IRE,6161,22,0.0
20250303030000,IRE,6162,16,0.0
20250303030000,IRE,6167,44,0.5
20250303030000,IRE,6175,24,0.0
20250303030000,IRE,6179,5,0.0
20250303030000,IRE,6180,38,0.043478260869565216
20250303030000,IRE,6183,27,0.125
20250303030000,IRE,6185,39,0.041666666666666664
20250303030000,IRE,6188,8,0.0
20250303030000,IRE,6189,26,0.0
20250303030000,IRE,6191,29,0.0
20250303030000,IRE,6192,42,0.08333333333333333
20250303030000,IRE,6194,15,0.0
20250303030000,IRE,6195,8,0.0
20250303030000,IRE,6196,267,0.65625
20250303030000,IRE,6205,32,0.0
20250303030000,IRE,6207,16,0.0
20250303030000,IRE,6208,17,0.0
20250303030000,IRE,6210,24,0.0
20250303030000,IRE,6211,23,0.0
20250303030000,IRE,6215,6,0.0
20250303030000,IRE,6216,16,0.0
20250303030000,IRE,6219,19,0.0
20250303030000,IRE,6220,12,0.0
20250303030000,IRE,6221,0,0.0
20250303030000,IRE,6222,5,0.0
